FPR,TPR
0.0,0.0
0.0,0.0006191950464396285
0.0,0.011145510835913313
0.0006191950464396285,0.011145510835913313
0.0006191950464396285,0.09040247678018576
0.001238390092879257,0.09040247678018576
0.001238390092879257,0.11517027863777089
0.0018575851393188853,0.11517027863777089
0.0018575851393188853,0.12941176470588237
0.002476780185758514,0.12941176470588237
0.002476780185758514,0.13126934984520125
0.0030959752321981426,0.13126934984520125
0.0030959752321981426,0.17275541795665636
0.0037151702786377707,0.17275541795665636
0.0037151702786377707,0.18637770897832817
0.0043343653250774,0.18637770897832817
0.0043343653250774,0.1938080495356037
0.004953560371517028,0.1938080495356037
0.004953560371517028,0.19876160990712075
0.005572755417956657,0.19876160990712075
0.005572755417956657,0.20557275541795667
0.006191950464396285,0.20557275541795667
0.006191950464396285,0.21176470588235294
0.006811145510835914,0.21176470588235294
0.006811145510835914,0.2154798761609907
0.007430340557275541,0.2154798761609907
0.007430340557275541,0.22910216718266255
0.00804953560371517,0.22910216718266255
0.00804953560371517,0.22972136222910217
0.0086687306501548,0.22972136222910217
0.0086687306501548,0.2371517027863777
0.009287925696594427,0.2371517027863777
0.009287925696594427,0.24458204334365324
0.009907120743034056,0.24458204334365324
0.009907120743034056,0.2476780185758514
0.010526315789473684,0.2476780185758514
0.010526315789473684,0.248297213622291
0.011145510835913313,0.248297213622291
0.011145510835913313,0.24953560371517028
0.011764705882352941,0.24953560371517028
0.011764705882352941,0.2606811145510836
0.01238390092879257,0.2606811145510836
0.01238390092879257,0.26687306501547986
0.013003095975232198,0.26687306501547986
0.013003095975232198,0.2996904024767802
0.013622291021671827,0.2996904024767802
0.013622291021671827,0.3046439628482972
0.014241486068111455,0.3046439628482972
0.014241486068111455,0.30959752321981426
0.014860681114551083,0.30959752321981426
0.014860681114551083,0.31021671826625385
0.01609907120743034,0.31021671826625385
0.01609907120743034,0.3139318885448916
0.01671826625386997,0.3139318885448916
0.01671826625386997,0.32941176470588235
0.017956656346749224,0.32941176470588235
0.017956656346749224,0.34241486068111454
0.018575851393188854,0.34241486068111454
0.018575851393188854,0.3442724458204334
0.019195046439628483,0.3442724458204334
0.019195046439628483,0.3473684210526316
0.019814241486068113,0.3473684210526316
0.019814241486068113,0.36780185758513934
0.02043343653250774,0.36780185758513934
0.02043343653250774,0.3684210526315789
0.021052631578947368,0.3684210526315789
0.021052631578947368,0.3702786377708978
0.021671826625386997,0.3702786377708978
0.021671826625386997,0.37275541795665634
0.022291021671826627,0.37275541795665634
0.022291021671826627,0.38204334365325077
0.022910216718266253,0.38204334365325077
0.022910216718266253,0.39442724458204337
0.023529411764705882,0.39442724458204337
0.023529411764705882,0.39876160990712073
0.02414860681114551,0.39876160990712073
0.02414860681114551,0.40309597523219814
0.02476780185758514,0.40309597523219814
0.02476780185758514,0.41114551083591333
0.025386996904024767,0.41114551083591333
0.025386996904024767,0.41671826625387
0.026006191950464396,0.41671826625387
0.026006191950464396,0.42043343653250775
0.026625386996904025,0.42043343653250775
0.026625386996904025,0.42105263157894735
0.027244582043343655,0.42105263157894735
0.027244582043343655,0.42538699690402476
0.02848297213622291,0.42538699690402476
0.02848297213622291,0.4260061919504644
0.02910216718266254,0.4260061919504644
0.02910216718266254,0.42724458204334365
0.029721362229102165,0.42724458204334365
0.029721362229102165,0.4321981424148607
0.030340557275541795,0.4321981424148607
0.030340557275541795,0.43343653250773995
0.030959752321981424,0.43343653250773995
0.030959752321981424,0.44148606811145513
0.031578947368421054,0.44148606811145513
0.031578947368421054,0.443343653250774
0.03219814241486068,0.443343653250774
0.03219814241486068,0.4501547987616099
0.03281733746130031,0.4501547987616099
