lncRNA_id,Score
lNONHSAG001763,0.6909931123166012
lNONHSAG001433,0.6904552757887895
lGATA6-AS1,0.6893683145678124
lNONHSAG019898,0.6891559374772441
lENSG00000289050,0.6891360740347733
lNONHSAG006372,0.6844051887368082
lNONHSAG022010,0.683564163506379
lENSG00000289486,0.6812479963023866
lNONHSAG001879,0.6775835698318635
lENSG00000289100,0.677476838100626
lENSG00000289173,0.6769317122317795
lENSG00000289291,0.6764367881338067
lNONHSAG001792,0.67636663131703
lNONHSAG029792,0.6749258839528757
lNONHSAG029979,0.6744430628731841
lNONHSAG005685,0.6740029761339945
lENSG00000289112,0.6737269328415307
lNONHSAG021845,0.6718550929134237
lNONHSAG007460,0.6716834211855327
lNONHSAG000586,0.6713468190003822
lNONHSAG001386,0.6712353972575208
lENSG00000289004,0.6708945230048247
lNONHSAG029993,0.6698511855476902
lNONHSAG007536,0.6694862019708975
lNONHSAG002839,0.6692946726382435
lNONHSAG022122,0.6678018907300036
lNONHSAG006633,0.6668512094227262
lNONHSAG021559,0.6659539661577829
lNONHSAG022597,0.6659402001860587
lNONHSAG003007,0.6658064838204831
lNONHSAG002883,0.6640103169996328
lNONHSAG029926,0.6621061274080079
lNONHSAG020749,0.6616310706722361
lNONHSAG021674,0.6615198327930346
lENSG00000289560,0.6613651326382121
lNONHSAG006428,0.6587473789541377
lNONHSAG000479,0.6583565427277525
lNONHSAG021889,0.6577102441804026
lENSG00000288961,0.657123067691455
lENSG00000289235,0.6567682799589643
lENSG00000288809,0.6559272824385594
lNONHSAG029997,0.6549237955645552
lNONHSAG021420,0.6540191882710602
lNONHSAG006851,0.6531868436108649
lNONHSAG021090,0.6531792458286759
lNONHSAG022553,0.6517186596877083
lNONHSAG007583,0.6516946201782555
lENSG00000288820,0.6506513275169064
lNONHSAG027924,0.649981579407535
lNONHSAG005681,0.6491411752086087
lNONHSAG022495,0.648267813961237
lNONHSAG002311,0.6480181707242498
lNONHSAG006539,0.6464810205051654
lNONHSAG002096,0.6462078095313236
lNONHSAG000181,0.6461848334914834
lENSG00000288873,0.6448533139821904
lNONHSAG000778,0.6444574825212658
lNONHSAG022094,0.6436056587969758
lNONHSAG000142,0.6402816479762695
lNONHSAG006709,0.6399544691002813
lNONHSAG019741,0.6394727745726204
lNONHSAG019685,0.6387982597214662
lENSG00000289075,0.6385284445089245
lNONHSAG007640,0.6379438376931634
lNONHSAG020592,0.6378403680523943
lNONHSAG003000,0.6365389852391139
lENSG00000289196,0.6354057707948805
lNONHSAG000745,0.6349314347000803
lNONHSAG002760,0.6343453979393305
lENSG00000289155,0.633491282348084
lNONHSAG029560,0.6328232068279331
lNONHSAG029927,0.6314314044102729
lNONHSAG022408,0.631357312256127
lNONHSAG022104,0.6307097337729501
lNONHSAG000344,0.6306184760253585
lNONHSAG020507,0.6303075024621855
lHOXA-AS3,0.6298184818845806
lENSG00000289294,0.629598091610589
lNONHSAG029958,0.6292842006053562
lNONHSAG001369,0.6276496442730608
lFTCD-AS1,0.6270634039768771
lNONHSAG000426,0.6268249980284272
lNONHSAG022065,0.6262510824406207
lENSG00000288840,0.6252325194998023
lENSG00000289394,0.624691661794155
lNONHSAG006342,0.6245542726901243
lNONHSAG022377,0.6239427519247575
lFEZF1-AS1,0.6236093850033471
lENSG00000288473,0.623260911021785
lNONHSAG000034,0.6224496820843318
lENSG00000288728,0.6222620985617469
lENSG00000289615,0.621956171801548
lNONHSAG000096,0.6210065357491505
lNONHSAG022658,0.6208420863499755
lNONHSAG021225,0.6207006989502664
lNONHSAG029164,0.6197119657794775
lNONHSAG002684,0.6184399745985856
lNONHSAG021926,0.6183352284715313
lNONHSAG021469,0.6182177609397738
lNONHSAG022638,0.618208508127583
lNONHSAG002921,0.6171203020163704
lNONHSAG021042,0.6165671962665756
lNONHSAG021695,0.6155927404541177
lENSG00000289482,0.615566909156963
lENSG00000289009,0.6154098492057496
lENSG00000288917,0.6151407557927324
lNONHSAG000260,0.6140599225316692
lNONHSAG002514,0.6134436633563383
lENSG00000288741,0.6131715775445037
lNONHSAG029904,0.6131282492539528
lNONHSAG029700,0.6127515657112386
lNONHSAG020423,0.6119069115242131
lENSG00000288752,0.6102300217857795
lNONHSAG000136,0.6097114127124869
lNONHSAG019623,0.6091068618577913
lNONHSAG006421,0.6080549993469458
lNONHSAG000100,0.6079582557849446
lNONHSAG001566,0.6061085696631523
lNONHSAG000474,0.6054121897907054
lENSG00000289154,0.6051551263049959
lNONHSAG005671,0.6044474035302582
lNONHSAG001894,0.6039877862816734
lNONHSAG005893,0.6038091412985626
lENSG00000289056,0.6035222831782326
lNONHSAG029853,0.6035074089331559
lNONHSAG029163,0.6034791734729859
lNONHSAG022587,0.6024802314406881
lNONHSAG020312,0.6020759356175084
lENSG00000289293,0.6017268078794492
lENSG00000289179,0.6017008529053988
lNONHSAG022579,0.6014005334765391
lNONHSAG022667,0.601134286748074
lENSG00000289207,0.6009392857702212
lNONHSAG021094,0.6008081865346022
lNONHSAG022225,0.6007049099895675
lNONHSAG019641,0.5988459874589824
lENSG00000289222,0.5985577500842504
lENSG00000287935,0.5985137999305357
lENSG00000288940,0.5981056984442426
lNONHSAG001194,0.5976357683757396
lNONHSAG000722,0.5975706894895104
lNONHSAG020422,0.5965338484288227
lENSG00000289334,0.596529244408588
lNONHSAG001252,0.5965067479879971
lNONHSAG002826,0.596185655927353
lENSG00000289317,0.5958322473268779
lNONHSAG020960,0.595403968338392
lNONHSAG021429,0.5947422542741919
lENSG00000289001,0.5945121951665103
lNONHSAG006580,0.5942056532437958
lNONHSAG006092,0.5936765325182004
lNONHSAG002295,0.5924767543130058
lNONHSAG002236,0.5919858853178326
lNONHSAG029326,0.5915975121709454
lNONHSAG029862,0.5915452173178936
lNONHSAG022551,0.5914189664368168
lNONHSAG000117,0.5904911289030028
lENSG00000287979,0.5897409757137487
lNONHSAG000360,0.5893926786760267
lENSG00000289421,0.5893489163044466
lNONHSAG029808,0.5893249166504801
lNONHSAG003074,0.5892594778897872
lNONHSAG029193,0.5890111911991923
lNONHSAG030193,0.5884736120847773
lNONHSAG022078,0.5877309487936485
lNONHSAG000273,0.5875012053679086
lNONHSAG006723,0.5874804242754595
lNONHSAG000594,0.5866290646329712
lNONHSAG020336,0.5864072884193807
lENSG00000289015,0.5844258777715418
lENSG00000289431,0.5842521659630439
lNONHSAG022015,0.5840114004542442
lNONHSAG021223,0.583984069217525
lNONHSAG022443,0.5832681797493465
lJHDM1D-AS1,0.5829515463253682
lENSG00000288060,0.5825937026460473
lENSG00000288926,0.5823124882336995
lNONHSAG020524,0.58177749255142
lENSG00000289335,0.5817423959027285
lNONHSAG001659,0.5817107234785701
lENSG00000288937,0.5808638179770729
lNONHSAG001819,0.5808536622224276
lNONHSAG000050,0.5800081039757473
lENSG00000289006,0.5794786616710176
lNONHSAG021967,0.5789916115199177
lNONHSAG000447,0.5789514025013413
lNONHSAG002729,0.5781038604746397
lNONHSAG022512,0.5780421469591503
lENSG00000288889,0.5776915159096659
lNONHSAG001106,0.5774052534458468
lNONHSAG000964,0.5773455807810828
lENSG00000289460,0.5771391868079346
lNONHSAG002804,0.577079681588956
lENSG00000287867,0.5769914328574098
lNONHSAG005909,0.5766560787361162
lENSG00000288856,0.5763833147853507
lMESTIT1,0.5762585160443687
lENSG00000288588,0.5760776824320172
lNONHSAG000427,0.5758148546068237
lNONHSAG021830,0.5757021407537308
lNONHSAG000939,0.5755087984848057
lNONHSAG020710,0.5751900765809232
lNONHSAG021985,0.5748523322437634
lNONHSAG029467,0.5747480954008296
lNONHSAG029826,0.5736855650773395
lNONHSAG006686,0.5728930429872846
lNONHSAG002940,0.5728547293053874
lNONHSAG022591,0.572806232741749
lNONHSAG000899,0.5725125438503202
lNONHSAG002392,0.5724735735957478
lNONHSAG020488,0.5718825514876087
lNONHSAG000102,0.5712235922919408
lNONHSAG003027,0.5707361970651371
lNONHSAG021300,0.5704731375737382
lNONHSAG021365,0.5702122059460542
lENSG00000288776,0.5701253920732928
lNONHSAG021153,0.5683538430380755
lNONHSAG003033,0.5682686498453842
lNONHSAG019869,0.5682245287463218
lENSG00000289201,0.567606759108716
lENSG00000289370,0.5673739904759078
lHCG14,0.5668182214205499
lNONHSAG002454,0.5664913574933855
lENSG00000288663,0.5662071666406567
lNONHSAG022001,0.566184182286837
lNONHSAG019896,0.5658766091011095
lNONHSAG029639,0.565317511539796
lENSG00000288993,0.5647643891411517
lNONHSAG022295,0.5645709562919023
lNONHSAG020342,0.564083103801491
lENSG00000289481,0.5640750583876218
lNONHSAG002896,0.5632696939702553
lNONHSAG022108,0.5631089871804122
lNONHSAG003119,0.5624624099491372
lNONHSAG000324,0.5623790745742266
lNONHSAG021838,0.5622056775472993
lNONHSAG021784,0.5619390922379884
lENSG00000288907,0.5619342852362741
lNONHSAG001847,0.5617849727012215
lNONHSAG020968,0.561200565555226
lENSG00000289602,0.5610041014618031
lNONHSAG029538,0.5609739467935542
lNONHSAG029905,0.5608029485248527
lNONHSAG002999,0.560767586016763
lNONHSAG029658,0.5604755422709853
lNONHSAG019833,0.5604639045318354
lENSG00000288817,0.5602412094255733
lNONHSAG019632,0.559263814095424
lNONHSAG020973,0.55862600067604
lNONHSAG000844,0.5581555985553361
lNONHSAG000550,0.5581244776104303
lNONHSAG000483,0.5577784551434277
lNONHSAG006209,0.5576637506282088
lNONHSAG006663,0.5576623183571189
lNONHSAG020962,0.5576416611707993
lNONHSAG020716,0.5575997374764508
lNONHSAG021222,0.5575373678708018
lNONHSAG021209,0.5572381232296005
lNONHSAG021663,0.5572030552251196
lNONHSAG028021,0.556724356503342
lNONHSAG020377,0.5563933540712821
lENSG00000287967,0.5563293707551014
lENSG00000289305,0.5561383354721032
lNONHSAG021609,0.5544910103849068
lENSG00000289115,0.5541614580139653
lNONHSAG029986,0.5536384655565864
lLBX2-AS1,0.5532911225641823
lNONHSAG000832,0.552888568370931
lNONHSAG003041,0.5527197116685554
lNONHSAG002784,0.5525677977838924
lNONHSAG006384,0.551264778101227
lENSG00000289341,0.5511904682412849
lNONHSAG001229,0.551176917962439
lNONHSAG001696,0.5509973544887746
lNONHSAG002818,0.5507932792314887
lENSG00000289287,0.5507268383988504
lNONHSAG030176,0.5503428555333048
lENSG00000289544,0.5502117095651997
lNONHSAG030099,0.5500810154328818
lNONHSAG000199,0.5500038785406798
lNONHSAG002241,0.5500032679413072
lNONHSAG002604,0.5496232296319356
lNONHSAG029774,0.5488118405231213
lNONHSAG001683,0.5487436593613638
lNONHSAG021537,0.5482351639721134
lNONHSAG005699,0.5478952991349811
lNONHSAG001026,0.5476893583166534
lNONHSAG006211,0.5473890790976245
lENSG00000289318,0.5472211492712525
lENSG00000287878,0.5460840587521009
lENSG00000289515,0.5460302248813099
lNONHSAG003037,0.5459441433192781
lENSG00000288541,0.5459105063161683
lNONHSAG000648,0.5457241403825301
lNONHSAG029906,0.5455571331814228
lERICH1-AS1,0.5454312681999707
lNONHSAG029861,0.5454056573349624
lLINC00086,0.5448222108463384
lNONHSAG005955,0.5447587777501319
lNONHSAG022089,0.5445710276692476
lNONHSAG006839,0.5443373827861123
lNONHSAG006306,0.5439718239318317
lERVK13-1,0.5438994988793353
lNONHSAG022181,0.5430814928232165
lNONHSAG000717,0.5423524354055665
lENSG00000288913,0.5419847605062107
lNONHSAG006426,0.5417586366300355
lNONHSAG020487,0.5411499977079316
lNONHSAG003035,0.5410100410729056
lNONHSAG001301,0.5408572659452198
lNONHSAG006143,0.5406833361580929
lNONHSAG020232,0.5404529124516844
lNONHSAG002212,0.540442850041254
lENSG00000288010,0.5397675214854504
lNONHSAG002426,0.5392491427971863
lENSG00000289111,0.5391724124736108
lNONHSAG030056,0.5389487043348703
lNONHSAG021455,0.5385595657647958
lNONHSAG006262,0.5380051182891532
lNONHSAG005889,0.5375794112857593
lNONHSAG020543,0.5375369815849432
lNONHSAG019624,0.5374819832698766
lNONHSAG020453,0.5373623065705139
lENSG00000289414,0.5367120768594591
lENSG00000288983,0.5366144279166676
lNONHSAG020350,0.5365177066550305
lNONHSAG020885,0.5361223243578838
lENSG00000289511,0.5360531206067038
lNONHSAG022347,0.5359343232915589
lNONHSAG019905,0.5356703933523086
lENSG00000288632,0.5354037613640045
lNONHSAG022327,0.5353838060525795
lNONHSAG003152,0.5352749265867826
lENSG00000289082,0.5351811581975526
lNONHSAG002659,0.5349956927478086
lNONHSAG001852,0.5347936219580203
lNONHSAG030105,0.5346875865364122
lNONHSAG002082,0.5346300638018855
lNONHSAG021058,0.5345612113705757
lNONHSAG001922,0.5343890592190107
lNONHSAG029463,0.5338736327559458
lNONHSAG022046,0.5336766101990933
lNONHSAG019895,0.5331132758079242
lNONHSAG000498,0.5324284742098994
lNONHSAG022680,0.5320709166036157
lNONHSAG000770,0.5318018102820884
lENSG00000289633,0.5316068539510743
lENSG00000288748,0.531530853653925
lNONHSAG020845,0.5296099883930313
lNONHSAG021362,0.5292472539288344
lNONHSAG000934,0.5287302952402365
lNONHSAG029130,0.5284704095984688
lNONHSAG001263,0.527800511460005
lNONHSAG000841,0.5275546638526497
lNONHSAG021068,0.5274131127101634
lNONHSAG020528,0.5273082048779018
lNONHSAG029131,0.5271186481242934
lNONHSAG006715,0.527019372948541
lNONHSAG022317,0.5267825967089103
lENSG00000289612,0.5266327261468907
lNONHSAG020856,0.5265394660017173
lNONHSAG006152,0.5260882267737124
lNONHSAG000361,0.5258637099107862
lNONHSAG029600,0.5258023405093547
lNONHSAG000114,0.5255749497876004
lNONHSAG021448,0.5248020370319227
lNONHSAG002561,0.5247568594723433
lNCBP2-AS2,0.5246251982060961
lNONHSAG030016,0.5244372367921132
lNONHSAG002027,0.5243523680856839
lNONHSAG021744,0.5238129258683144
lNONHSAG006449,0.5234565625007188
lNONHSAG022558,0.5230544840881882
lNONHSAG021408,0.5230429510580823
lNONHSAG020707,0.5227907806380179
lENSG00000288813,0.5227646615019858
lNONHSAG002707,0.5224863079428762
lNONHSAG001467,0.5221523278438535
lNONHSAG022399,0.521906990856055
lNONHSAG022037,0.5212095000104607
lNONHSAG029115,0.5211257806687357
lNONHSAG000032,0.5210044454414131
lNONHSAG006258,0.5209397520722574
lENSG00000289532,0.5205266090401022
lMCF2L-AS1,0.5204493541064729
lNONHSAG003082,0.520398883110779
lNONHSAG001705,0.5203526080158837
lENSG00000289065,0.5203403488453004
lNONHSAG030044,0.5202161384029843
lNONHSAG000918,0.520017247781353
lNONHSAG000031,0.519965961916436
lNONHSAG020308,0.5198243391624627
lNONHSAG001773,0.5193738636704422
lNONHSAG000795,0.5191801637962498
lNONHSAG002996,0.5189809172006364
lNONHSAG001211,0.5189111109576945
lNONHSAG019936,0.5188543646949797
lNONHSAG027988,0.5186002292982592
lNONHSAG001983,0.5183847530697614
lNONHSAG029799,0.5183485708267257
lNONHSAG006794,0.5174220313569423
lNONHSAG020517,0.5170933574841492
lNONHSAG002697,0.5170807928131741
lENSG00000288838,0.5167499087998327
lNONHSAG005938,0.5167091400549396
lNONHSAG020367,0.5166426814318941
lNONHSAG006773,0.5165615820127087
lNONHSAG000383,0.5163904862794207
lNONHSAG000514,0.5162821567134853
lNONHSAG001724,0.5162149026971973
lNONHSAG002504,0.5157848198100349
lENSG00000288927,0.5155177807875573
lNONHSAG022297,0.5152964691099298
lNONHSAG020401,0.5150530864900672
lNONHSAG029354,0.5148694396849988
lNONHSAG000076,0.51482554236941
lENSG00000288837,0.5146963276355624
lNONHSAG001667,0.5143706319570556
lNONHSAG022067,0.5142950657806695
lNONHSAG029964,0.5141201265243973
lNONHSAG002307,0.5133124633278432
lNONHSAG006215,0.5132986330765563
lNONHSAG001307,0.5129686575465853
lFGF12-AS2,0.5128716267658334
lNONHSAG002727,0.5127751067307003
lNONHSAG001437,0.512755481453938
lNONHSAG020620,0.5123798972282149
lNONHSAG020243,0.5122477134802578
lNONHSAG000236,0.5119599031850901
lNONHSAG001662,0.5119010214738986
lNONHSAG006800,0.5117216930697763
lNONHSAG030167,0.5116542945131004
lNONHSAG001721,0.5116394085968228
lNONHSAG002908,0.5113052068205394
lFAM153B,0.5111896091298308
lNONHSAG001517,0.5111806738873965
lENSG00000289257,0.5110750194317423
lNONHSAG021281,0.5110539142702871
lNONHSAG029107,0.5103607673571979
lENSG00000288751,0.509906422610071
lNONHSAG002669,0.5097919220168247
lNONHSAG019696,0.5095711541305477
lENSG00000289018,0.5095181666858775
lNONHSAG001968,0.5091948759256956
lNONHSAG006587,0.5087926816332716
lNONHSAG001560,0.508247158347861
lENSG00000288565,0.5079505661138818
lNONHSAG001846,0.5075182661077691
lLPP-AS2,0.5073306386182446
lENSG00000289412,0.5069274472988634
lENSG00000289452,0.506237942533973
lNONHSAG002570,0.5060954464809276
lENSG00000289097,0.5058763341717631
lENSG00000287885,0.50567020060255
lENSG00000289073,0.5056253087739236
lENSG00000289028,0.5052751903549141
lENSG00000288754,0.5052482238935555
lENSG00000288988,0.5051372052385458
lNONHSAG002083,0.505133405972672
lNONHSAG006059,0.5047527715789328
lENSG00000289399,0.5044767961925486
lNONHSAG006597,0.5041788696601083
lNONHSAG000072,0.5031617288556285
lENSG00000289143,0.5024431274466279
lENSG00000289146,0.5013543815053989
lENSG00000289081,0.5012355290167183
lNONHSAG000047,0.5007092503839993
lNONHSAG002845,0.5006866605669275
lNONHSAG000368,0.5004221964412024
lENSG00000288879,0.4997346466145312
lNONHSAG003115,0.49932579703224667
lENSG00000287952,0.499237315324682
lENSG00000288025,0.49904534285496144
lNONHSAG002708,0.4989471187889413
lNONHSAG000238,0.49885321101634184
lENSG00000289136,0.49808524138595467
lENSG00000288753,0.49800148163107155
lNONHSAG000973,0.4978918673602111
lNONHSAG001520,0.49766791240406844
lNONHSAG001090,0.49759922461509376
lNONHSAG000499,0.4975181614728469
lNONHSAG002142,0.4968773415325155
lNONHSAG000355,0.49678977940322094
lNONHSAG000840,0.49665211941831655
lNONHSAG005775,0.4964468809492802
lENSG00000288904,0.49560999600272787
lNONHSAG003130,0.49540930476635714
lENSG00000289241,0.4952218812639423
lNONHSAG003132,0.4950546679567528
lNONHSAG005772,0.4946153670792636
lNONHSAG002576,0.49452802949367886
lNONHSAG002093,0.49405032528571396
lNONHSAG000306,0.49402834450473326
lNONHSAG005923,0.4936967678732909
lNONHSAG001941,0.4931285647253145
lNONHSAG005774,0.49306165409209707
lNONHSAG001503,0.49192945800984944
lNONHSAG005777,0.4912050705989334
lNONHSAG000855,0.49105366859126975
lNONHSAG002204,0.49081042514098944
lENSG00000288568,0.49044361663684466
lNONHSAG006212,0.49043359721161567
lENSG00000289260,0.4901044119961667
lNONHSAG000438,0.4899817449216621
lNONHSAG000183,0.48997157888506343
lNONHSAG001698,0.48984807978495615
lENSG00000287823,0.4898450975393194
lMIR137HG,0.4896232050490585
lENSG00000288934,0.48921773231089954
lNONHSAG002555,0.4889036512897464
lNONHSAG006393,0.4887924792964835
lNONHSAG002782,0.4880907491739281
lNONHSAG001812,0.48738849963136177
lENSG00000289453,0.4873474016766035
lNONHSAG002610,0.4866204117667624
lGATA3-AS1,0.4861334233036154
lENSG00000288764,0.486095594481944
lNONHSAG005951,0.48601689033841533
lNONHSAG002529,0.48571391599074165
lNONHSAG001469,0.48561693959211816
lNONHSAG000900,0.48517236948427195
lNONHSAG000230,0.4849871943925351
lNONHSAG006133,0.48406233318985215
lNONHSAG002240,0.4836549194115477
lNONHSAG000715,0.4833431633157819
lNONHSAG002825,0.4831543977933529
lNONHSAG001142,0.4831420226765181
lHAND2-AS1,0.4829980099608883
lENSG00000289194,0.48273520003349085
lNONHSAG001896,0.4825105770465141
lENSG00000288909,0.4824843533797591
lNONHSAG001697,0.4819704691527305
lNONHSAG002474,0.4818249996240688
lNONHSAG002133,0.48156188089921687
lENSG00000289555,0.48057590215674156
lENSG00000288962,0.4804308138818532
lNONHSAG006122,0.4801023850775973
lNONHSAG000296,0.48007282353100855
lNONHSAG001914,0.47972263418603794
lNONHSAG006200,0.4794656444651221
lNONHSAG002853,0.4792480183873909
lENSG00000288271,0.4790537727424362
lNONHSAG001663,0.4789248300520118
lNONHSAG005748,0.478698074344591
lNONHSAG006409,0.4782342789196248
lNONHSAG002603,0.4774109043867948
lENSG00000288586,0.4772883734947955
lNONHSAG002238,0.4770057764725382
lENSG00000287783,0.476937278415252
lNONHSAG006499,0.47575298484914447
lHHLA3,0.4754457239909041
lENSG00000288749,0.47504946222797095
lNONHSAG003068,0.47491523912148714
lNONHSAG002979,0.4748870384601056
lNONHSAG000843,0.47461754274652307
lENSG00000289044,0.4746097910111744
lENSG00000288957,0.4729316202244797
lENSG00000288844,0.47276650707775525
lNONHSAG001535,0.4726962152389875
lNONHSAG000069,0.4726310218923988
lENSG00000287811,0.4725509512231283
lNONHSAG002919,0.4723910397427667
lNONHSAG000387,0.4723187050064348
lNONHSAG000190,0.47220961464366756
lLINC00461,0.47216170889287185
lNONHSAG000312,0.4716070011843996
lNONHSAG001541,0.47130062888773855
lNONHSAG002783,0.47116627108222203
lENSG00000289055,0.47107676308301755
lNONHSAG005989,0.4707282751111761
lENSG00000289032,0.47051559429355194
lNONHSAG000879,0.470108126558044
lNONHSAG002166,0.46985851959067243
lENSG00000289083,0.4696690546102971
lENSG00000289162,0.4695103944418726
lNONHSAG005708,0.4692836714038783
lNONHSAG002011,0.4692557564107297
lENSG00000289161,0.4690777815460717
lENSG00000288744,0.4690605464874642
lNONHSAG006641,0.46900810782588903
lNONHSAG003042,0.4685080215923924
lNONHSAG006627,0.4684519105552792
lNONHSAG001406,0.4684415375638422
lNONHSAG005812,0.46792758799038464
lNONHSAG001403,0.4679135574627051
lNONHSAG000670,0.46767860193033545
lNONHSAG002557,0.46753157978936255
lENSG00000289152,0.467199549425432
lNONHSAG002737,0.46699219654212454
lNONHSAG000049,0.46606673642351054
lNONHSAG002763,0.4660548723174246
lNONHSAG000980,0.465935968600145
lNONHSAG000530,0.46590571636683936
lNONHSAG002812,0.4657276771483
lNONHSAG006016,0.4654341407025332
lMYLK-AS1,0.46542016728748337
lNONHSAG000059,0.4652486102525582
lNONHSAG005687,0.46516245633621783
lNONHSAG000878,0.4649414189008084
lENSG00000289048,0.46455503272923077
lNONHSAG005898,0.4640251143970988
lMIRLET7I,0.46359151623193334
lENSG00000288685,0.4635253857870485
lNONHSAG001928,0.46318515466338445
lNONHSAG002622,0.46272771776071975
lNONHSAG006053,0.4627044869397153
lNONHSAG000926,0.4626754575985246
lNONHSAG002427,0.4623967383811197
lNONHSAG003135,0.4622721620146805
lNONHSAG006492,0.46150192632032483
lENSG00000288049,0.46118943810706536
lNONHSAG000231,0.4611542282177846
lNONHSAG001436,0.46101259485995005
lENSG00000288989,0.4607476583734127
lNONHSAG002720,0.46046112904176323
lENSG00000289101,0.4604033283719561
lENSG00000288108,0.4602701762722452
lNONHSAG006325,0.4602100905643461
lNONHSAG002539,0.46011919430207615
lNONHSAG001660,0.4599874437809616
lNONHSAG003081,0.45996480959928754
lNONHSAG006055,0.45974908082015087
lENSG00000289410,0.4592637184340274
lNONHSAG002822,0.45925631083810764
lENSG00000288059,0.45917377903541884
lNONHSAG000696,0.4590319647768224
lENSG00000288719,0.4588485345677367
lENSG00000288880,0.4586087247208774
lENSG00000287972,0.4586075904906505
lLINC00087,0.45827659085236455
lNONHSAG001664,0.4581973347086071
lNONHSAG000310,0.4579191370264219
lENSG00000289231,0.4578990566206681
lENSG00000289397,0.457851271927476
lENSG00000288720,0.45775583314342827
lENSG00000288795,0.457755822756408
lNONHSAG006044,0.45774830512077525
lENSG00000288858,0.45773163599745165
lNONHSAG000539,0.4576903270619574
lNONHSAG001105,0.4575961455747493
lNONHSAG002701,0.45669442780137315
lNONHSAG000791,0.45621449391020824
lNONHSAG002762,0.45618187881615796
lNONHSAG000125,0.4561643519327583
lNONHSAG001887,0.4560543941596356
lNONHSAG006546,0.4560397450579146
lNONHSAG000577,0.45590128092849014
lNONHSAG002013,0.4558786276695252
lNONHSAG005894,0.4555587999039586
lNONHSAG005695,0.45546579929454684
lNONHSAG000946,0.45490306388298474
lNONHSAG006524,0.4548787258753448
lENSG00000289413,0.4548062608689598
lENSG00000288966,0.45456740621781666
lNONHSAG006678,0.454430477342685
lNONHSAG001180,0.4542440705076245
lNONHSAG000760,0.45383281348195614
lNONHSAG000430,0.4534806763462971
lENSG00000289046,0.4529164565320624
lNONHSAG002418,0.452653432342527
lNONHSAG002303,0.45243638396121894
lNONHSAG006477,0.4522158220467777
lNONHSAG001201,0.4519693077603482
lNONHSAG000464,0.45191650440665576
lENSG00000287855,0.4518309107394297
lNONHSAG000311,0.4515814788690242
lNONHSAG000379,0.4512671904714808
