lncRNA_id,Score,Pre Label
lNONMMUG025168,-0.9636926176132405,0
lNONMMUG003615,-1.0167087236932346,0
lNONMMUG000532,-1.0000658635641955,0
lNONMMUG000523,-1.0099243189827902,0
lMrpl47,-0.9674123468346707,0
lNONMMUG014664,-0.9341888717301643,0
lNONMMUG034905,-0.9991037569515626,0
lNONMMUG040933,-0.9629215170190477,0
lNONMMUG041260,-0.9919291565837867,0
lNONMMUG010133,-0.9249962096544166,0
lNONMMUG030024,-1.001096078825988,0
lNONMMUG016110,-0.9696210743456888,0
lENSMUSG00000108713,0.9443651076419073,1
lNONMMUG006333,-0.9613482887280398,0
lIffo1,-0.9130801562417972,0
lNONMMUG031585,-0.9725701216044413,0
lNONMMUG014430,-0.9403064701760755,0
lAC156021.1,-1.0070861480292237,0
lNONMMUG003855,-0.9821805390668814,0
lTma16,-0.9922314403384931,0
lNONMMUG042433,-0.9877673364159065,0
lNONMMUG036664,-0.990291850515753,0
lNONMMUG022783,-0.9917694334381864,0
lHps5,-0.9326588442051857,0
lNONMMUG039260,-0.9602641936433756,0
lNONMMUG023090,-0.9583777809243159,0
lNONMMUG038265,-0.9875942733124603,0
lH13,-0.9760629834504684,0
lNONMMUG017935,-0.9689035936629367,0
lNONMMUG007852,-1.0048599392164377,0
lNONMMUG017314,-0.9677754066435043,0
lNONMMUG025910,-0.9808183241284567,0
lNONMMUG015078,-0.9530401003729665,0
lVps25,-0.999421437361228,0
lEif6,-0.9561236730190572,0
lNONMMUG014498,-0.9685679820598878,0
lBhlhb9,-1.0102508797803509,0
lNONMMUG037258,-0.9814241842132176,0
lNONMMUG000185,-0.958299491568475,0
lNONMMUG011660,-0.977788091883788,0
lNONMMUG035425,-0.9545923711597553,0
lNONMMUG004991,-0.9996958978181212,0
lNONMMUG025962,-0.9679929180730298,0
lNONMMUG017291,-0.9690112298221365,0
lNONMMUG039214,-0.9944603733086623,0
lNONMMUG013194,-0.9669701028327964,0
lUbxn11,-1.0325076495342032,0
lNONMMUG018520,-0.9949492076097286,0
lNONMMUG026908,-0.9578738850979747,0
lNONMMUG017357,-0.978376057943386,0
lNONMMUG001038,-0.9922387240292849,0
lNONMMUG034584,-0.9800249082024024,0
lNONMMUG043958,-0.9719163805516544,0
lNONMMUG030687,-0.9988489939957574,0
lNONMMUG011828,-0.9983054676229628,0
lNONMMUG020939,-0.9836367371576884,0
lNONMMUG017810,-0.975941923468632,0
lNONMMUG028144,-0.9822553792108764,0
lNONMMUG013843,-0.9696403119847119,0
lNONMMUG027465,-0.9805812216267853,0
lNONMMUG003504,-0.9911718365099134,0
lNONMMUG033748,-1.039442112847503,0
lIqce,-0.9446182031334232,0
lSt6galnac2,-0.964303479335122,0
lNONMMUG010171,-0.991581992588074,0
lNONMMUG043784,-1.0394189137472338,0
lNONMMUG018966,-0.9352613506204577,0
lGm16973,1.4863055867997659,1
lPdcd5,-0.9937011502665953,0
lNONMMUG028080,-0.978460002934419,0
lNONMMUG000210,-1.017139475118718,0
lNONMMUG002286,-0.979142076191998,0
lNONMMUG009263,-1.0181663299742283,0
lTmem9,-0.9845919667795116,0
lNONMMUG030295,-1.033144079930345,0
lNONMMUG026416,-0.9604796177957908,0
lNONMMUG019677,-0.9495843320074542,0
lNONMMUG042615,-0.9703894004631124,0
lNONMMUG032927,-0.9600677974177998,0
lNONMMUG003890,-0.9507160464030946,0
lNONMMUG029077,-0.9812156449266851,0
lNONMMUG029170,-1.0019555257132495,0
lNONMMUG040822,-0.9918226815690971,0
lNONMMUG012814,-0.986772571845087,0
lGramd2,-1.0055534835245865,0
lPld3,-0.9929060495648443,0
lNONMMUG022757,-0.9233066505042373,0
lNONMMUG019040,-0.9789385513794073,0
lNONMMUG035263,-0.9402761490093567,0
lNONMMUG020242,-1.0011384929779084,0
lFads6,-0.9738759835619177,0
lZfp946,-0.9948744100231792,0
lNONMMUG027242,-0.7849685553746397,0
lNONMMUG033280,-0.9688089333377903,0
lNONMMUG012269,-0.9659040048832068,0
lNONMMUG035442,-0.9726761269421829,0
lNONMMUG017796,-0.944818918247968,0
lNONMMUG029371,-1.0219866895457486,0
lNONMMUG018789,-1.0048155233129918,0
lUqcrq,-0.7365885924522146,0
lNONMMUG010957,-0.9799650195912406,0
lAmt,-1.0070258199634097,0
lNumbl,-0.9628411135799197,0
lNdufa10,-0.9748954613841434,0
lNONMMUG016258,-1.0037931853467157,0
lNONMMUG032942,-0.963005547223041,0
lNONMMUG019682,-1.0075463433061103,0
lNONMMUG045974,-0.9638009537456966,0
lNONMMUG010363,-0.9951744482631497,0
lNONMMUG002591,-0.9985012932195545,0
lNONMMUG007305,-0.9652769019814045,0
lDnajc2,-0.9947578993633712,0
lNONMMUG037780,-0.9721152740795063,0
lNONMMUG010174,-0.9290170944677598,0
lNONMMUG040843,-0.984757934919493,0
lArrb2,-0.945410760722531,0
lNONMMUG033477,-1.0402291868277516,0
lBbs5,-0.9707549607286197,0
lNinl,-0.9516842374511114,0
lNONMMUG044115,-0.9722255286507036,0
lNONMMUG037466,-0.9836084801798748,0
lExosc2,-0.9599426078502873,0
lCrip3,-0.9675825763308765,0
lENSMUSG00000085416,1.0937648859071842,1
lNONMMUG034068,-0.9846398968886589,0
lNONMMUG046262,-0.9793063723987316,0
lNONMMUG020109,-0.9727309101944215,0
lNONMMUG030745,-0.9818139413002669,0
lNONMMUG022456,-0.9552210441419007,0
lNONMMUG041084,-1.0051823317659014,0
lNONMMUG010360,-0.9972532419020084,0
lNONMMUG009120,-0.9833662523251903,0
lNONMMUG011085,-0.9955890716990936,0
lNONMMUG032926,-0.9616088402869778,0
lNONMMUG020179,-1.0200213170158676,0
lNONMMUG021389,-1.0072371524857928,0
lNONMMUG037819,-1.0085376280527711,0
lNONMMUG029732,-0.9461415379147198,0
lNONMMUG036460,-1.0153118671191308,0
lNONMMUG028770,-0.9455345130583126,0
lNONMMUG042397,-0.9851517920087574,0
lNONMMUG036374,-0.9632095189104106,0
lNONMMUG010638,-1.0014076563455703,0
lA330076H08Rik,1.1227985787806105,1
lNONMMUG018009,-1.007128767225403,0
lNONMMUG011665,-1.0162794129781574,0
lNONMMUG029733,-1.0103674753774996,0
lNONMMUG022221,-0.984103186611712,0
lNONMMUG016724,-0.932115150385961,0
lNONMMUG013726,0.09233124065169562,1
lNONMMUG016582,-0.9615952705048088,0
lNONMMUG008384,-0.998232197403631,0
lNONMMUG039051,-0.9783853391238821,0
lNONMMUG006715,-0.9893729594061895,0
lNONMMUG005616,-0.949384391000585,0
lMrps18a,-0.9780859486111595,0
lNONMMUG010359,-0.9603871342048578,0
lNONMMUG008393,-0.9280284826951188,0
lNONMMUG016550,-0.9386065150294556,0
lNONMMUG008270,-0.9860907822857072,0
lNONMMUG028331,-0.9566696088303175,0
lNONMMUG015690,-1.00437999729116,0
lNONMMUG040163,-0.9804176868318208,0
lNONMMUG000527,-0.950338915403826,0
lNONMMUG010276,-0.94813967797338,0
lNONMMUG018689,-1.0264887313486568,0
lNONMMUG014016,-1.0071127783198008,0
lNONMMUG004231,-0.9357749259457009,0
lNONMMUG044311,-0.9633621054916617,0
lNONMMUG013836,-1.016568672889214,0
lNONMMUG007806,-1.0031460573679354,0
lNONMMUG011485,-0.9916802742893864,0
lLrrc61,-0.9569203725150075,0
lNONMMUG035563,-0.9843607460881643,0
lNONMMUG041985,-0.9596644644756438,0
lNONMMUG019619,-0.9826432117166561,0
lNONMMUG005544,-0.986282964974329,0
lNONMMUG032011,-0.9885284441911821,0
lNONMMUG036075,-1.0337668772637514,0
l9030624J02Rik,-0.9575292614898032,0
lNONMMUG044182,-0.9260873922276218,0
lIkbke,-0.9779332031525669,0
lNONMMUG020301,-0.981314239295692,0
lNONMMUG041500,-0.9659054162102549,0
lNONMMUG016817,-0.9600522151649429,0
lNONMMUG001689,-0.9858835882098234,0
lNONMMUG041245,-1.0349366848485957,0
lNONMMUG030526,-0.9995680185378646,0
lNONMMUG016722,-1.0031193726192882,0
lNONMMUG028291,-0.9877055030703232,0
lNONMMUG010239,-0.9877879436780077,0
lNONMMUG046099,-0.9831341142182097,0
lNONMMUG018303,-0.9569625716255601,0
lNONMMUG027930,-0.9827495742745427,0
lNONMMUG043357,-0.9331933586733285,0
lNONMMUG006386,-0.9823623096135563,0
lNONMMUG043490,-0.952293845366647,0
lNONMMUG017533,-0.9690205235659235,0
lLrrc24,-0.9449821772088214,0
lNONMMUG029331,-0.9860454161216481,0
lCables2,-0.9621719434547131,0
lNONMMUG024982,-0.9831053816560669,0
lErcc4,-0.982764970860039,0
lNONMMUG020464,-0.9895060804438103,0
lNONMMUG019742,-0.9632394100677786,0
lRps6ka3,-0.9644048140475618,0
lNONMMUG011772,-0.958145630740681,0
lNONMMUG041613,-0.959407903874613,0
lNONMMUG046098,-0.9405103092033968,0
lArfip2,-0.9709155962385765,0
lNONMMUG018739,-1.0102040868713331,0
lNONMMUG028653,-0.9644334536058139,0
lENSMUSG00000097444,0.9273161244557215,1
lNONMMUG042672,-1.0017481653237255,0
lNONMMUG013499,-0.9609323944611177,0
lLztfl1,-0.9626137668514261,0
lGpbp1l1,-1.0164968210853473,0
lNONMMUG029150,-0.9806611811127439,0
lRims3,-0.9832607539627176,0
lNONMMUG010125,-0.9623561265938676,0
lNONMMUG003507,-0.9878111320363487,0
lNONMMUG025418,-1.0279108616887456,0
lNONMMUG000227,-0.9685072305231799,0
lNONMMUG006860,-0.9642775233104075,0
lNONMMUG033476,-1.0108489304544221,0
lNONMMUG021763,-0.9883014233481973,0
lNONMMUG028538,-0.9408628082847983,0
lCapn5,-0.974016121461311,0
lNONMMUG003887,-0.9594411256887909,0
lNONMMUG044116,-0.9794191680480182,0
lNONMMUG037558,-0.9718097874129725,0
lNONMMUG007842,-0.990137446316389,0
lNONMMUG001763,-0.9518527325373967,0
lNONMMUG033562,-0.95222989913497,0
lNONMMUG032663,-0.9122909170815703,0
lWbp1,-0.969414890268304,0
lLca5l,-0.9929557505254465,0
lNONMMUG005455,-0.9802721272962245,0
lNONMMUG038508,-0.9733251583906295,0
lNONMMUG043226,-0.9245397068444063,0
lNONMMUG043200,-0.965479567208952,0
lNONMMUG006317,-0.9836263529276081,0
lNONMMUG021200,-0.896939551342264,0
lNONMMUG043266,-0.9969609809759632,0
lNONMMUG013643,-1.005855456962344,0
lSyt9,-0.9092557381872481,0
lTctn1,-1.01385301745389,0
lNONMMUG044603,-0.9670371476440565,0
lMrgbp,-0.954660014857005,0
lNONMMUG044259,-0.9808229563919113,0
lNONMMUG031192,-1.0384992126315709,0
lNONMMUG040753,-0.9907934288042881,0
lZfp868,-0.9885230767865565,0
lENSMUSG00000081858,1.0129419337222814,1
lNONMMUG011837,-0.9890417927158026,0
lCmklr1,-1.0215923823582003,0
lNONMMUG042789,-0.9791919253410626,0
lNONMMUG033080,-0.9798816695574502,0
lNONMMUG002298,-1.0108204942335348,0
lNONMMUG023228,-0.6145625944057755,0
lNONMMUG003254,-0.9967869518341175,0
lNONMMUG027094,-0.9813597837656047,0
lCd300lf,-0.9633574796320303,0
lENSMUSG00000097842,1.0858496093954884,1
lNONMMUG017359,-0.9632336300023994,0
lNONMMUG043530,-0.9433537381475858,0
lNONMMUG041859,-0.9816269963665221,0
lNONMMUG027531,-0.9817907570864932,0
lAtpif1,-1.0064455007694662,0
lNONMMUG005180,-1.0180472152821736,0
lNONMMUG031459,-1.0022377090551444,0
lSetd6,-0.9596404312332183,0
lTtc13,-0.9639139162298349,0
lNONMMUG007826,-0.9795162383595581,0
lOvol2,-1.0158803129050895,0
lNONMMUG041189,-0.9774435228252045,0
lRnaseh2b,-1.035433468777164,0
lNONMMUG042430,-0.9595091951202974,0
lNONMMUG011218,-0.9701838299604688,0
lENSMUSG00000087691,1.1176981682191567,1
lNONMMUG030671,-0.982264809067253,0
lNONMMUG041501,-0.945972353433767,0
lNONMMUG033958,-0.944325213827149,0
lEif2ak2,-0.9968267837512101,0
lNONMMUG017330,-0.9838819535172476,0
lPih1d2,-0.9478022546078577,0
lNONMMUG002501,-1.0301229891684258,0
lMknk1,-0.9810474675416785,0
lNONMMUG012019,-0.9685829756128825,0
lNONMMUG024160,-1.0147336174469572,0
lNONMMUG024035,-0.9714483155351914,0
lTmtc4,-0.9102485064559218,0
lNONMMUG036126,-0.9868689267256983,0
lGstcd,-1.0082500645810413,0
lMtbp,-0.9668875269151798,0
lNONMMUG024458,-0.9790978807882809,0
lWbscr22,-0.9621002685163447,0
lNONMMUG020806,-0.9555244549244506,0
lNONMMUG019580,-0.9474323790098751,0
lNONMMUG004167,0.8911040457899233,1
lNONMMUG023612,-0.9423146702582486,0
lENSMUSG00000086329,1.0284196760925894,1
lHmgcll1,-0.9467545960327968,0
lNONMMUG003808,-0.9732351875056295,0
lNONMMUG024486,-1.0029008787765932,0
lNONMMUG037909,-0.9703804120592494,0
lNONMMUG024272,-1.0124628417910841,0
lNONMMUG022157,-0.9457051128661291,0
lNONMMUG040894,-1.0019038943635437,0
lNONMMUG036452,-0.9992624273747381,0
lNONMMUG002060,-1.0142074812737931,0
lNONMMUG026659,-0.9805781940987472,0
lPlcxd1,-0.9293871076186875,0
lAC108401.2,-0.9328273948715164,0
lNONMMUG028199,0.8386328443118956,1
lNONMMUG044086,-0.9560213876036912,0
lNONMMUG024081,-1.0031494599483821,0
lNecab1,-1.0014965088832142,0
lNONMMUG017779,-0.996397915280177,0
lNONMMUG024939,-0.9973209939343448,0
lNONMMUG030426,-0.979347404430861,0
lNecab3,-0.9556240637585418,0
lNONMMUG042629,-0.9517880436898238,0
lNONMMUG022615,-0.9979763986156129,0
lCdk9,-1.0362090755599311,0
lNONMMUG029825,-0.9633901239358877,0
lNONMMUG020309,-0.996179575993402,0
lNONMMUG018084,-0.9856684717871147,0
lNONMMUG030498,-0.995539215937093,0
lAsh2l,-0.9647542665563051,0
lFoxp4,-1.0250777145934151,0
lNONMMUG022539,-0.9509293521794504,0
lNONMMUG008839,-0.9321187488195548,0
lNONMMUG014493,-0.9505585299572559,0
lNONMMUG008957,-0.9727416429252074,0
lNONMMUG012040,-0.9592374480973049,0
lPsmb3,-0.9263533406779416,0
lNONMMUG031472,-0.980118476484968,0
lNONMMUG013501,-0.9781741306439855,0
lSmn1,-1.0591314612210638,0
lNONMMUG028263,-0.9898723109396812,0
lNONMMUG009035,-1.0202937978827364,0
lNONMMUG029249,-0.9751601811330843,0
lNONMMUG018874,-0.9997442746284477,0
lNONMMUG011603,-0.9470098998166705,0
lNONMMUG005199,-0.9483418488458213,0
lNONMMUG004467,-0.9986137805232076,0
lNONMMUG021300,-1.009200533574223,0
l1700008O03Rik,-0.9554182696493356,0
lNONMMUG038732,-0.9653515317425629,0
lNONMMUG046020,-0.9874668219874465,0
lNONMMUG033262,-1.014974787769809,0
lNONMMUG030539,-0.9837539397215593,0
lNONMMUG013327,-1.000078126061446,0
lNONMMUG014996,-1.0185234205339455,0
lNONMMUG000764,-1.0182260511225465,0
lNup43,-1.0123736564343417,0
lNONMMUG011986,-0.9937151160245108,0
lNONMMUG019678,-0.965943810117615,0
lNONMMUG041801,-1.028549100888064,0
lNONMMUG011063,-0.9480342982605023,0
lNONMMUG042223,-0.9880332059109733,0
lNONMMUG002038,-0.9821425599274463,0
lNONMMUG001384,-0.9477265311249923,0
lNONMMUG031434,-0.9613032823387968,0
lNONMMUG001743,-0.9591436101575752,0
lNONMMUG002047,-0.9181390047144973,0
lNONMMUG019621,-1.0007911196356432,0
lNONMMUG023792,-0.9920533422763995,0
lNONMMUG003754,-0.9370391731997714,0
lCol26a1,-0.9745524677473085,0
lNONMMUG034537,-0.9751207865175004,0
lNONMMUG034415,-0.9931300164119321,0
lNONMMUG026350,-0.9616050361949604,0
lNONMMUG042215,-0.9784255622344844,0
lNONMMUG005169,-0.9772165056657727,0
lNONMMUG002550,-1.028508842224916,0
lNONMMUG003506,-1.0014546617464006,0
lNONMMUG019857,-0.9418886008963128,0
lMcfd2,-0.9703807641149425,0
lFance,-0.996285798092579,0
lNONMMUG020603,-0.9672508745351749,0
lNONMMUG004013,-1.0464392415965946,0
lNONMMUG035808,-0.9795878548691022,0
lNONMMUG015490,-0.9584043454636841,0
lNONMMUG033004,-1.0097296872213022,0
lNONMMUG034113,-0.9590804063995719,0
lMrps5,-1.0112630201272665,0
lNONMMUG014168,-0.957412802057398,0
lAcp6,-0.9493455812806317,0
lNONMMUG008211,-0.9976764226482757,0
lNONMMUG031876,-0.9478899036361312,0
lNONMMUG009988,-1.0333356847099608,0
lNONMMUG024534,-1.017734736201625,0
lNONMMUG023027,-0.9853978593633386,0
lNONMMUG027875,-0.9387548739737994,0
lNONMMUG013826,-0.9833307763148085,0
lNONMMUG032119,-0.9819375116265334,0
lRell1,-0.992249653852646,0
lNONMMUG041993,-1.0053159043470359,0
lNONMMUG028221,-0.9777689872209621,0
lNONMMUG039505,-1.0302983114396014,0
lNONMMUG033853,-0.9902079073463241,0
lNONMMUG021598,-0.9877586277673842,0
lNONMMUG032377,-0.9752719593753412,0
lNONMMUG016711,-0.9618081393228906,0
lNONMMUG030391,-0.9624964695521001,0
lNONMMUG011454,-0.9935743068231417,0
lCcdc167,-1.0026521205835834,0
lNONMMUG040826,-0.950498373401139,0
lNONMMUG000183,-0.9508665972239996,0
lNONMMUG033790,-1.0338594579926266,0
lPop1,-0.9743926150496307,0
lNONMMUG003948,-1.0025028596068708,0
lNONMMUG013508,-0.9898644887790695,0
lNONMMUG034787,-1.0174625627165668,0
lNONMMUG001702,-0.9532290086702702,0
lNONMMUG007156,-1.0035965829183553,0
lNONMMUG040433,-0.9601954447714647,0
lNONMMUG011093,-0.9862372723167354,0
lNONMMUG040801,-0.961847950391082,0
lNONMMUG042548,-1.011341934467488,0
lNONMMUG039529,-0.9765172902611923,0
lNONMMUG013944,-0.9396545901405418,0
lNONMMUG031620,-0.9727257473657929,0
lNONMMUG017319,-0.951180893379167,0
lNONMMUG042571,-0.9907885949810193,0
lNONMMUG044203,-1.0297285585104348,0
lHus1,-0.989826583751757,0
lNONMMUG010609,-0.970831799374487,0
lNONMMUG027815,-0.9856409243933157,0
lPlcg1,-0.9594350058260588,0
lNONMMUG042438,-0.9894369922761896,0
lNONMMUG037352,-0.9746849586257085,0
lNONMMUG011428,-0.9612806349474212,0
lNONMMUG011750,-0.9950349655910244,0
lNONMMUG023007,-0.9664947683029155,0
lNONMMUG017902,-0.9759945137315569,0
lNONMMUG032387,-0.9810678872802114,0
lNONMMUG025327,-0.970355189195395,0
lNONMMUG044828,-0.9981219950202913,0
lNONMMUG031782,-1.0125815851752478,0
lNONMMUG025480,-0.9127466313763009,0
lNONMMUG007508,-0.954787867714451,0
lNONMMUG014998,-0.9550982301950413,0
lNONMMUG039984,-1.0610789883276865,0
lNONMMUG041199,-0.9533760334448758,0
lNONMMUG009963,-0.972351561069523,0
lNONMMUG020736,-0.9869531560404781,0
lNONMMUG012597,-0.9964722864704285,0
lOsgepl1,-0.9744301262288175,0
lNONMMUG030491,-0.9834385307445146,0
lNONMMUG008956,-0.9944767105166008,0
lNONMMUG027871,-1.0125470684511768,0
lNONMMUG026547,-0.9519579772077051,0
lNONMMUG042099,-0.9805324392704975,0
lNONMMUG032048,-0.9654505256573245,0
lFlt3l,-0.9933076506623522,0
lNONMMUG004084,-0.9313103077280189,0
lNONMMUG004929,-0.9881387179443024,0
lNONMMUG008721,-0.9460308479314037,0
lNONMMUG014867,-0.9916394646837503,0
lNONMMUG014304,-0.9519830174489741,0
lNONMMUG024415,-0.9580825774187574,0
lNONMMUG014494,-0.9660561980814677,0
lNONMMUG023193,-0.9500129939586586,0
lNONMMUG016695,-0.9504555685945277,0
lNONMMUG045866,-0.9870518151362617,0
lNONMMUG009939,-1.0062421344553698,0
lNup54,-0.9754021369782535,0
lNONMMUG003345,-0.9736855839451479,0
lNONMMUG010088,-0.9534174881994844,0
lNONMMUG004086,-1.013913008329233,0
lNONMMUG042319,-0.994894842326282,0
lNONMMUG046141,-0.945526153662918,0
lNONMMUG016260,-1.000934119871694,0
lNONMMUG001793,-0.9363868070135126,0
lNONMMUG039679,-0.9801335140149874,0
lNONMMUG017365,-0.976478083672184,0
lPim2,-0.9470467839323291,0
lNONMMUG011928,-1.0108627323520594,0
lNONMMUG026771,-0.999903747833649,0
lNONMMUG023107,-0.9974161275239837,0
lNONMMUG039391,-0.9647809648403793,0
lNONMMUG000979,-0.9628741113184063,0
lNONMMUG018374,-1.0051056128810032,0
lNONMMUG020386,-0.9208140337306716,0
lNONMMUG023794,-1.0023520126054493,0
lNONMMUG026688,-0.9486084987851129,0
lNONMMUG042960,-0.9493280910454089,0
lZbtb48,-0.9778174807547444,0
lNONMMUG010690,-1.000268155083127,0
lNONMMUG042903,-0.9883347595122345,0
lNars2,-0.9675771435205647,0
lNONMMUG030971,-1.0164539340346508,0
lNONMMUG024386,-0.9956746690486042,0
lNONMMUG036440,-0.9755522128364973,0
lNONMMUG018570,-0.9531593112152805,0
lNONMMUG012346,-1.003513451556195,0
lNONMMUG017725,-0.9933179518779482,0
lNONMMUG041858,-1.0155808658777303,0
lNONMMUG044855,-0.994876798182041,0
lNONMMUG002947,-0.9144053944180754,0
lNONMMUG031047,-1.0047848163293125,0
lRnf8,-1.0020189096698644,0
lNONMMUG036649,-1.0055989219973966,0
lLamtor4,-0.9740843823840564,0
lNONMMUG032986,-1.0165176893122592,0
lNONMMUG015354,-0.9565257041072712,0
lNONMMUG022207,-1.0024996604544398,0
lNONMMUG000447,-0.9660025773606193,0
l9930104L06Rik,-0.9852876413808573,0
lNONMMUG032249,-0.9803775118343978,0
lNONMMUG033953,-0.9890052890454868,0
lNONMMUG027891,-0.9609240982900715,0
lArhgap23,-0.9466654488220811,0
lNONMMUG033513,-0.9596373404175935,0
lNONMMUG005467,0.680301533397845,1
lNONMMUG041622,-0.999778102558345,0
lNONMMUG005517,-0.9773065914493131,0
lMsantd3,-1.0344645330746332,0
lNONMMUG039485,-0.9512735024481529,0
lNONMMUG017427,-1.0263625147893052,0
lEed,-1.007790986255067,0
lNONMMUG021737,-1.002810912930748,0
lNONMMUG042364,-0.9323147770511966,0
lNONMMUG010236,-0.9830712362308347,0
lCsrnp3,-0.9648034082730064,0
lNONMMUG006538,-0.9445023780637385,0
lNONMMUG021947,-0.9794452878614024,0
lNONMMUG008668,-0.9330747983632577,0
lDpp4,-1.0003598786147236,0
lNONMMUG007018,-0.972484475628427,0
lNONMMUG043627,-0.9383564917840843,0
lNONMMUG011430,-1.0004915327006856,0
lNONMMUG040077,-0.9603333762420974,0
lNONMMUG019300,-0.9957039457791623,0
lCtnna2,-1.0191271602840075,0
lNONMMUG037251,-0.9790174865271908,0
lNONMMUG021549,-1.0214467571933383,0
lMrps12,-0.9814122047666487,0
lNONMMUG009117,-0.96218833810304,0
lNONMMUG040786,-0.9788168672509201,0
lTsga10,-0.9623775747680767,0
lNONMMUG024912,-0.9749717617943006,0
lNONMMUG014433,-1.0316220783667305,0
lNONMMUG001557,-0.9785652332212962,0
lZfp932,-0.9376448518363745,0
lNhlrc3,-0.9830023983696279,0
lFbxw2,-1.0007819513472995,0
lNONMMUG012038,-0.9614177915766717,0
lNONMMUG014897,-0.9965974475081296,0
lNONMMUG010260,-0.9947548393024519,0
lPrmt5,-0.9814281683758068,0
lZfyve27,-0.9401034072092713,0
lNONMMUG008727,-0.9737665744833564,0
lIsoc2b,-0.9505908566019841,0
lPcbp3,-1.0178938977349858,0
lNONMMUG000091,-0.9449983565273143,0
lNONMMUG038899,-0.9897692936835583,0
lNONMMUG022651,-1.0393763289693467,0
lNONMMUG009592,-0.9623566598594877,0
lNONMMUG015484,-0.9581553727970018,0
lNONMMUG009001,-0.9611981158642706,0
lNONMMUG001734,-1.039716686793632,0
lNONMMUG002952,-0.9565390779879195,0
lNONMMUG030173,-0.9626416961944173,0
lWdr95,-0.9607894222719224,0
lNONMMUG039222,-1.002516211815525,0
lAtp2b4,-0.9865594163739999,0
lNONMMUG046106,0.8806865814053779,1
lNONMMUG029097,-0.980358791472348,0
lMagohb,-0.9742516657417539,0
lNONMMUG040829,-0.9751431494723235,0
lNONMMUG034995,-0.9601472031159872,0
lNONMMUG017109,-0.9927964942442813,0
lNfu1,-0.9561655321631619,0
lNONMMUG038665,-0.9581263012624746,0
lNONMMUG009771,-0.9555066423958962,0
lNONMMUG005000,-0.9919507484881578,0
lNONMMUG003036,-0.9871758034216569,0
lNONMMUG009094,-0.9614903536397534,0
lNONMMUG000404,-0.9694296954580395,0
lNONMMUG011232,-0.9798550098716632,0
lNONMMUG003863,-0.9495620425045317,0
lNONMMUG016065,-0.9702435202483244,0
lNONMMUG013251,-0.9615153153855189,0
lNONMMUG035078,-0.9449204664448771,0
lPhf23,-0.9390897274110941,0
lNONMMUG012030,-1.0003736186245575,0
lNONMMUG020870,-0.979633449964048,0
lNONMMUG034902,-1.0239523922588702,0
lNONMMUG039647,-0.9518113440293448,0
lNONMMUG032176,-0.9810182324540406,0
lNONMMUG031847,-1.020001617947905,0
lHps1,-0.9564591999030156,0
lNONMMUG016762,-0.9472467233497852,0
lSnapc4,-0.9104750642044266,0
lNONMMUG006627,-0.9859013255635247,0
lZfp60,-0.9938208601260285,0
lNONMMUG030294,-0.965535925104426,0
lPithd1,-0.9691857943230886,0
lNONMMUG038309,-0.9565506980236691,0
lNONMMUG013136,-0.9963680305869147,0
lNONMMUG016676,-1.0106460006385944,0
lNONMMUG043053,-0.9361528076944765,0
lNONMMUG027264,-1.0179502423311746,0
lNONMMUG004033,-0.9615275142325928,0
lNONMMUG040719,-0.9934798231876201,0
lNONMMUG022881,-0.2598508697321549,0
lNONMMUG037253,-0.9827438338436494,0
lNONMMUG045224,-0.9837509476862252,0
lNONMMUG027418,-0.9882834169347134,0
lNONMMUG021096,-0.9652986880894829,0
lNONMMUG016752,-0.9760309247713721,0
lNONMMUG024424,-0.958569119072898,0
lNONMMUG033602,-1.0304345979222305,0
lNONMMUG020200,-0.9817259144174599,0
lNONMMUG036753,-0.9898772079343772,0
lNONMMUG015278,-0.9184839558053923,0
lNONMMUG042671,-0.9373704882465219,0
lNONMMUG013796,-0.9621094105945147,0
lNONMMUG019160,-0.9773752231344801,0
lNONMMUG016570,-0.9949907060676608,0
lNONMMUG014492,-0.9942371441825131,0
lNONMMUG033322,-0.9857541660010654,0
lSumo2,-0.9619236195114453,0
lNONMMUG043684,-0.9415685605072,0
lDkc1,-0.9938010359895983,0
lNONMMUG034566,-0.9416038975034766,0
lNONMMUG034507,-0.9424600754542283,0
lNONMMUG043786,-0.9552302939830142,0
lMn1,-0.628195416107566,0
lNONMMUG044113,-0.9829770847037125,0
lNONMMUG009807,-0.9573239872100956,0
lNONMMUG026462,-0.9911894572980557,0
lNONMMUG012926,-1.0062619392721857,0
lNONMMUG034934,-0.9686032807088694,0
lNONMMUG036488,-0.9698600055357858,0
lNONMMUG025176,-1.0162216200027743,0
lNONMMUG020941,-0.9625868799658903,0
lNONMMUG003505,-1.0235271542551132,0
lNONMMUG019368,-1.0115618741913792,0
lMettl8,-0.9592598334484208,0
lMorn1,-0.9915073226717155,0
lNONMMUG021304,-0.9334023709945924,0
lNONMMUG024495,-0.9526031678809588,0
lNONMMUG016187,-0.9871968365870529,0
lNONMMUG015881,-0.9186763368547091,0
lNONMMUG011993,-0.9571290124907037,0
lRab15,-0.993841120780381,0
lNONMMUG045536,-0.9841754520442478,0
lNONMMUG029372,-0.9667082442377577,0
lNONMMUG000047,-0.9753747854981398,0
lNONMMUG025177,-0.9711468769285787,0
lNONMMUG024535,-0.9578575456938481,0
lNONMMUG043250,-0.9618198189113443,0
lPkib,-0.9957871123059832,0
lNONMMUG038811,-0.9438383804132187,0
lNONMMUG038715,-0.9556715125343018,0
